사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240517,3호선,홍제,21440,20026,20240520
20240517,우이신설선,화계,4209,3853,20240520
20240517,5호선,화곡,33500,31001,20240520
20240517,6호선,화랑대(서울여대입구),14865,11397,20240520
20240517,경부선,화서,13728,13924,20240520
20240517,일산선,화정,20311,20704,20240520
20240517,중앙선,회기,33171,30119,20240520
20240517,경원선,회룡,15883,15438,20240520
20240517,4호선,회현(남대문시장),31466,33405,20240520
20240517,경의선,효창공원앞,3760,4042,20240520
20240517,6호선,효창공원앞,8885,8122,20240520
20240517,9호선,흑석(중앙대입구),12603,12237,20240520
20240516,우이신설선,4.19민주묘지,5051,4944,20240519
20240516,경원선,가능,7482,7527,20240519
20240516,3호선,가락시장,10627,10181,20240519
20240516,8호선,가락시장,9107,10019,20240519
20240516,7호선,가산디지털단지,51306,52120,20240519
20240516,경부선,가산디지털단지,20191,22867,20240519
20240516,9호선,가양,25380,24733,20240519
20240516,우이신설선,가오리,4966,4940,20240519
20240516,경의선,가좌,7143,6787,20240519
20240516,분당선,가천대,14703,15050,20240519
20240516,경춘선,가평,2221,2222,20240519
20240516,경인선,간석,6802,6475,20240519
20240516,경춘선,갈매,3523,3044,20240519
20240516,2호선,강남,89979,87167,20240519
20240516,분당선,강남구청,11321,13343,20240519
20240516,7호선,강남구청,18842,20836,20240519
20240516,5호선,강동,20472,19816,20240519
20240516,8호선,강동구청,12219,12536,20240519
20240516,경의선,강매,4134,3485,20240519
20240516,2호선,강변(동서울터미널),33715,30618,20240519
20240516,5호선,강일,7230,6562,20240519
20240516,경춘선,강촌,620,553,20240519
20240516,5호선,개롱,7733,7944,20240519
20240516,경인선,개봉,24750,24275,20240519
20240516,분당선,개포동,5319,5460,20240519
20240516,9호선,개화,3402,2205,20240519
20240516,5호선,개화산,6826,6530,20240519
20240516,5호선,거여,11855,11644,20240519
20240516,7호선,건대입구,15569,15835,20240519
20240516,2호선,건대입구,40298,41401,20240519
20240516,공항철도 1호선,검암,7318,7557,20240519
20240516,경강선,경기광주,9113,8717,20240519
20240516,과천선,경마공원,1639,1631,20240519
20240516,3호선,경복궁(정부서울청사),30984,31286,20240519
20240516,3호선,경찰병원,8805,8793,20240519
20240516,공항철도 1호선,계양,15074,14380,20240519
20240516,5호선,고덕,12493,12265,20240519
20240516,6호선,고려대(종암),11413,10954,20240519
20240516,수인선,고색,6629,6251,20240519
20240516,7호선,고속터미널,18258,15886,20240519
20240516,3호선,고속터미널,48995,44294,20240519
20240516,9호선,고속터미널,16640,21310,20240519
20240516,안산선,고잔,10793,10294,20240519
20240516,경의선,곡산,831,876,20240519
20240516,경강선,곤지암,2635,2550,20240519
20240516,공항철도 1호선,공덕,3092,4359,20240519
20240516,경의선,공덕,4626,4009,20240519
20240516,6호선,공덕,22186,21786,20240519
20240516,5호선,공덕,17401,17945,20240519
20240516,7호선,공릉(서울과학기술대),15366,15162,20240519
20240516,9호선,공항시장,3441,3626,20240519
20240516,공항철도 1호선,공항화물청사,2301,2506,20240519
20240516,과천선,과천,7538,6805,20240519
20240516,경부선,관악,8446,8057,20240519
20240516,신림선,관악산(서울대),3780,3891,20240519
20240516,5호선,광나루(장신대),15748,14616,20240519
20240516,경부선,광명,4182,3652,20240519
20240516,7호선,광명사거리,22820,22613,20240519
20240516,경원선,광운대,10884,10495,20240519
20240516,5호선,광화문(세종문화회관),38760,41022,20240519
20240516,6호선,광흥창(서강),10994,10509,20240519
20240516,3호선,교대(법원.검찰청),20278,12078,20240519
20240516,2호선,교대(법원.검찰청),36652,43920,20240519
20240516,경부선,구로,19524,19947,20240519
20240516,2호선,구로디지털단지,64764,64226,20240519
20240516,분당선,구룡,4574,4428,20240519
20240516,중앙선,구리,15112,15200,20240519
20240516,9호선,구반포,1471,1496,20240519
20240516,6호선,구산,9559,7099,20240519
20240516,분당선,구성,6114,6321,20240519
20240516,2호선,구의(광진구청),28427,27655,20240519
20240516,경인선,구일,8432,8320,20240519
20240516,3호선,구파발,24668,23832,20240519
20240516,중앙선,국수,854,857,20240519
20240516,9호선,국회의사당,18151,19009,20240519
20240516,5호선,군자(능동),13343,14790,20240519
20240516,7호선,군자(능동),17388,13598,20240519
20240516,경부선,군포,8445,8364,20240519
20240516,경춘선,굴봉산,133,128,20240519
20240516,5호선,굽은다리(강동구민회관앞),10952,10544,20240519
20240516,경춘선,금곡,1847,1834,20240519
20240516,경의선,금릉,6621,6239,20240519
20240516,경부선,금정,32012,32463,20240519
20240516,경부선,금천구청,13403,13696,20240519
20240516,경의선,금촌,8183,8103,20240519
20240516,3호선,금호,9196,8366,20240519
20240516,분당선,기흥,12965,12183,20240519
20240516,5호선,길동,9662,9966,20240519
20240516,4호선,길음,26167,26510,20240519
20240516,경춘선,김유정,418,459,20240519
20240516,서해선,김포공항,3091,3735,20240519
20240516,공항철도 1호선,김포공항,10902,5629,20240519
20240516,5호선,김포공항,9854,7557,20240519
20240516,9호선,김포공항,7647,10121,20240519
20240516,5호선,까치산,31749,30685,20240519
20240516,2호선,낙성대(강감찬),30978,30600,20240519
20240516,7호선,남구로,17070,17861,20240519
20240516,수인선,남동인더스파크,2597,2945,20240519
20240516,3호선,남부터미널(예술의전당),32768,33303,20240519
20240516,7호선,남성,13360,12695,20240519
20240516,경부선,남영,11335,12146,20240519
20240516,8호선,남위례,8897,8979,20240519
20240516,경춘선,남춘천,3576,3095,20240519
20240516,4호선,남태령,1709,1416,20240519
20240516,8호선,남한산성입구(성남법원.검찰청),16894,15852,20240519
20240516,7호선,내방,17624,17713,20240519
20240516,9호선,노들,5568,4743,20240519
20240516,9호선,노량진,28910,28355,20240519
20240516,경부선,노량진,9468,9214,20240519
20240516,4호선,노원,33214,37032,20240519
20240516,7호선,노원,28529,29808,20240519
20240516,3호선,녹번,18106,16598,20240519
20240516,6호선,녹사평(용산구청),5749,5781,20240519
20240516,경원선,녹양,5213,4769,20240519
20240516,경원선,녹천,5164,4316,20240519
20240516,7호선,논현,21654,22192,20240519
20240516,경의선,능곡,5695,5325,20240519
20240516,8호선,단대오거리,14688,13840,20240519
20240516,수인선,달월,129,65,20240519
20240516,5호선,답십리,18590,16800,20240519
20240516,4호선,당고개,10890,9286,20240519
20240516,신림선,당곡,5320,5154,20240519
20240516,9호선,당산,21958,21928,20240519
20240516,2호선,당산,21012,24569,20240519
20240516,경부선,당정,7907,7498,20240519
20240516,일산선,대곡,3824,2682,20240519
20240516,과천선,대공원,6047,6029,20240519
20240516,7호선,대림(구로구청),9673,9755,20240519
20240516,2호선,대림(구로구청),27346,27725,20240519
20240516,분당선,대모산입구,7151,6628,20240519
20240516,경부선,대방,12109,13476,20240519
20240516,신림선,대방,3490,2804,20240519
20240516,경춘선,대성리,672,784,20240519
20240516,안산선,대야미,5804,5217,20240519
20240516,3호선,대청,12560,11735,20240519
20240516,3호선,대치,13864,13718,20240519
20240516,일산선,대화,16116,12280,20240519
20240516,6호선,대흥(서강대앞),11841,12695,20240519
20240516,경원선,덕계,6861,6252,20240519
20240516,중앙선,덕소,6374,6199,20240519
20240516,경원선,덕정,7617,7268,20240519
20240516,3호선,도곡,7073,7213,20240519
20240516,분당선,도곡,9304,9167,20240519
20240516,중앙선,도농,13578,12235,20240519
20240516,2호선,도림천,1468,1573,20240519
20240516,경원선,도봉,7096,6788,20240519
20240516,7호선,도봉산,10916,12621,20240519
20240516,경원선,도봉산,9114,6027,20240519
20240516,중앙선,도심,2850,2241,20240519
20240516,경인선,도원,4121,4199,20240519
20240516,경인선,도화,4981,4541,20240519
20240516,3호선,독립문,9104,9522,20240519
20240516,6호선,독바위,3170,3317,20240519
20240516,경부선,독산,20705,21186,20240519
20240516,6호선,돌곶이,12022,10935,20240519
20240516,4호선,동대문,22896,23414,20240519
20240516,1호선,동대문,12498,12235,20240519
20240516,4호선,동대문역사문화공원(DDP),20383,18215,20240519
20240516,2호선,동대문역사문화공원(DDP),15559,17852,20240519
20240516,5호선,동대문역사문화공원(DDP),3630,4214,20240519
20240516,3호선,동대입구,13253,14876,20240519
20240516,경원선,동두천,2630,2434,20240519
20240516,경원선,동두천중앙,3536,3441,20240519
20240516,1호선,동묘앞,10411,10832,20240519
20240516,6호선,동묘앞,8967,9180,20240519
20240516,경인선,동암,17594,17535,20240519
20240516,경인선,동인천,15861,14840,20240519
20240516,9호선,동작(현충원),2173,1829,20240519
20240516,4호선,동작(현충원),2059,2316,20240519
20240516,경부선,두정,10523,11052,20240519
20240516,5호선,둔촌동,10263,10220,20240519
20240516,9호선2~3단계,둔촌오륜,1555,1489,20240519
20240516,9호선,등촌,14070,13300,20240519
20240516,6호선,디지털미디어시티,17487,18861,20240519
20240516,공항철도 1호선,디지털미디어시티,16861,16002,20240519
20240516,경의선,디지털미디어시티,3289,3126,20240519
20240516,2호선,뚝섬,27118,28664,20240519
20240516,5호선,마곡,14283,14491,20240519
20240516,9호선,마곡나루(서울식물원),15759,15454,20240519
20240516,공항철도 1호선,마곡나루(서울식물원),13637,12958,20240519
20240516,일산선,마두,9403,9563,20240519
20240516,7호선,마들,15140,14138,20240519
20240516,경춘선,마석,4473,4509,20240519
20240516,5호선,마장,7037,6489,20240519
20240516,5호선,마천,8889,8017,20240519
20240516,5호선,마포,17096,17483,20240519
20240516,6호선,마포구청,16881,15118,20240519
20240516,중앙선,망우,8690,8469,20240519
20240516,6호선,망원,17198,18303,20240519
20240516,경원선,망월사,10763,10855,20240519
20240516,분당선,망포,18103,17284,20240519
20240516,분당선,매교,6216,6059,20240519
20240516,3호선,매봉,14613,14091,20240519
20240516,분당선,매탄권선,6530,6399,20240519
20240516,7호선,먹골,11929,11848,20240519
20240516,7호선,면목,18178,17580,20240519
20240516,4호선,명동,35371,37561,20240519
20240516,5호선,명일,10321,10659,20240519
20240516,경부선,명학,11284,11219,20240519
20240516,8호선,모란,5241,4054,20240519
20240516,분당선,모란,22207,22507,20240519
20240516,5호선,목동,19351,20726,20240519
20240516,8호선,몽촌토성(평화의문),7919,8157,20240519
20240516,3호선,무악재,5206,5122,20240519
20240516,2호선,문래,26452,26817,20240519
20240516,경의선,문산,5867,5642,20240519
20240516,8호선,문정,25647,26906,20240519
20240516,분당선,미금,17372,18132,20240519
20240516,5호선,미사,20379,20641,20240519
20240516,4호선,미아(서울사이버대학),18448,17982,20240519
20240516,4호선,미아사거리,29792,29377,20240519
20240516,안산선,반월,5053,4949,20240519
20240516,7호선,반포,7540,7137,20240519
20240516,5호선,발산,25680,26381,20240519
20240516,2호선,방배,21789,22682,20240519
20240516,5호선,방이,8327,8682,20240519
20240516,경원선,방학,11676,11257,20240519
20240516,5호선,방화,8012,7622,20240519
20240516,장항선,배방,1623,1543,20240519
20240516,경의선,백마,8926,8761,20240519
20240516,일산선,백석,11423,11478,20240519
20240516,경춘선,백양리,102,154,20240519
20240516,경인선,백운,8793,8567,20240519
20240516,6호선,버티고개,2465,2435,20240519
20240516,과천선,범계,30796,30709,20240519
20240516,경춘선,별내,4078,3854,20240519
20240516,경부선,병점,19257,19236,20240519
20240516,신림선,보라매,4783,4432,20240519
20240516,7호선,보라매,7920,8317,20240519
20240516,신림선,보라매공원,2664,2833,20240519
20240516,신림선,보라매병원,8528,9068,20240519
20240516,우이신설선,보문,1919,1937,20240519
20240516,6호선,보문,9438,8789,20240519
20240516,경원선,보산,1709,1563,20240519
20240516,분당선,보정,3250,2852,20240519
20240516,8호선,복정,11376,9996,20240519
20240516,분당선,복정,3,0,20240519
20240516,장항선,봉명,1616,1698,20240519
20240516,9호선2~3단계,봉은사,25411,27204,20240519
20240516,2호선,봉천,27355,25808,20240519
20240516,6호선,봉화산(서울의료원),10596,9835,20240519
20240516,경인선,부개,10165,9475,20240519
20240516,경강선,부발,2441,2457,20240519
20240516,경인선,부천,35253,35221,20240519
20240516,서해선,부천종합운동장,2890,2421,20240519
20240516,경인선,부평,30772,32875,20240519
20240516,우이신설선,북한산보국문,7937,7394,20240519
20240516,우이신설선,북한산우이,3372,3014,20240519
20240516,3호선,불광,19297,20423,20240519
20240516,6호선,불광,5125,5140,20240519
20240516,7호선,사가정,18370,18779,20240519
20240516,4호선,사당,29133,26958,20240519
20240516,2호선,사당,45799,49317,20240519
20240516,경춘선,사릉,2608,2500,20240519
20240516,수인선,사리,6031,5406,20240519
20240516,9호선,사평,4611,4315,20240519
20240516,안산선,산본,18610,19849,20240519
20240516,8호선,산성,7386,7406,20240519
20240516,4호선,삼각지,6632,7335,20240519
20240516,6호선,삼각지,8488,7538,20240519
20240516,경강선,삼동,3000,2758,20240519
20240516,2호선,삼성(무역센터),63768,65756,20240519
20240516,9호선2~3단계,삼성중앙,9100,9456,20240519
20240516,일산선,삼송,21992,21414,20240519
20240516,우이신설선,삼양,2358,2532,20240519
20240516,우이신설선,삼양사거리,2977,2993,20240519
20240516,9호선2~3단계,삼전,9052,8469,20240519
20240516,분당선,상갈,6433,6069,20240519
20240516,4호선,상계,22104,20524,20240519
20240516,7호선,상도,14620,14702,20240519
20240516,안산선,상록수,18252,18387,20240519
20240516,7호선,상봉,19451,18704,20240519
20240516,중앙선,상봉,6847,6630,20240519
20240516,6호선,상수,11147,12635,20240519
20240516,2호선,상왕십리,16615,16237,20240519
20240516,6호선,상월곡(한국과학기술연구원),8740,8224,20240519
20240516,5호선,상일동,17272,16063,20240519
20240516,경춘선,상천,350,328,20240519
20240516,6호선,새절(신사),15288,14388,20240519
20240516,신림선,샛강,3474,3899,20240519
20240516,9호선,샛강,7575,7647,20240519
20240516,경의선,서강대,2942,2803,20240519
20240516,5호선,서대문,24370,24670,20240519
20240516,경부선,서동탄,1797,1570,20240519
20240516,경원선,서빙고,2492,2303,20240519
20240516,신림선,서울대벤처타운,10824,10060,20240519
20240516,2호선,서울대입구(관악구청),52440,50740,20240519
